0	129	11
0	2	12
0	4	12
0	6	12
0	8	12
0	10	12
0	12	12
0	14	12
0	16	12
0	18	12
0	20	12
0	22	12
0	24	12
0	26	12
0	28	12
0	30	12
0	32	12
4	34	12
0	36	12
0	38	12
33	40	12
12	42	12
0	44	12
0	46	12
0	48	12
0	50	12
0	52	12
0	54	12
0	56	12
0	58	12
0	60	12
0	62	12
0	64	12
0	66	12
0	68	12
0	70	12
0	72	12
3	74	12
56	76	12
16	78	12
0	80	12
34	82	12
0	84	12
0	86	12
0	88	12
0	90	12
0	92	12
0	94	12
0	96	12
0	98	12
0	100	12
0	102	12
0	104	12
0	106	12
0	108	12
1	110	12
30	112	12
36	114	12
0	116	12
0	118	12
0	120	12
0	122	12
0	124	12
0	126	12
0	128	12
0	130	12
0	0	0
0	1	13
0	3	13
0	5	13
0	7	13
0	9	13
0	11	13
0	13	13
0	15	13
0	17	13
0	19	13
0	21	13
0	23	13
0	25	13
0	27	13
0	29	13
0	31	13
35	33	13
8	35	13
0	37	13
0	39	13
33	41	13
12	43	13
0	45	13
0	47	13
0	49	13
0	51	13
0	53	13
0	55	13
0	57	13
0	59	13
0	61	13
0	63	13
0	65	13
0	67	13
0	69	13
0	71	13
1	73	13
28	75	13
0	77	13
0	79	13
1	81	13
24	83	13
0	85	13
0	87	13
0	89	13
0	91	13
0	93	13
0	95	13
0	97	13
0	99	13
0	101	13
0	103	13
0	105	13
0	107	13
0	109	13
32	111	13
55	113	13
12	115	13
0	117	13
0	119	13
0	121	13
0	123	13
0	125	13
0	127	13
0	129	13
0	2	14
0	4	14
0	6	14
0	8	14
0	10	14
0	12	14
0	14	14
0	16	14
0	18	14
0	20	14
0	22	14
0	24	14
0	26	14
0	28	14
0	30	14
1	32	14
28	34	14
0	36	14
0	38	14
0	40	14
35	42	14
8	44	14
0	46	14
0	48	14
0	50	14
0	52	14
0	54	14
0	56	14
0	58	14
0	60	14
0	62	14
0	64	14
0	66	14
0	68	14
0	70	14
0	72	14
33	74	14
12	76	14
0	78	14
0	80	14
0	82	14
0	84	14
0	86	14
0	88	14
0	90	14
0	92	14
0	94	14
0	96	14
0	98	14
0	100	14
0	102	14
0	104	14
0	106	14
0	108	14
0	110	14
32	112	14
49	114	14
12	116	14
0	118	14
0	120	14
0	122	14
0	124	14
0	126	14
0	128	14
0	130	14
0	0	0
0	1	15
0	3	15
0	5	15
0	7	15
0	9	15
3	11	15
8	13	15
0	15	15
0	17	15
0	19	15
0	21	15
0	23	15
0	25	15
0	27	15
0	29	15
0	31	15
35	33	15
8	35	15
0	37	15
0	39	15
1	41	15
28	43	15
0	45	15
0	47	15
0	49	15
0	51	15
0	53	15
0	55	15
0	57	15
0	59	15
0	61	15
0	63	15
0	65	15
0	67	15
0	69	15
0	71	15
0	73	15
33	75	15
12	77	15
0	79	15
1	81	15
8	83	15
0	85	15
0	87	15
0	89	15
0	91	15
0	93	15
0	95	15
0	97	15
0	99	15
0	101	15
0	103	15
0	105	15
0	107	15
0	109	15
0	111	15
0	113	15
33	115	15
12	117	15
0	119	15
0	121	15
0	123	15
0	125	15
0	127	15
0	129	15
0	2	16
0	4	16
0	6	16
0	8	16
0	10	16
20	12	16
0	14	16
