12.56637	12.56637	12.56637	-1.86635	-2.64434	-1.00000
12.56637	12.56637	12.56637	-1.77393	-2.64215	-1.00000
12.56637	12.56637	12.56637	-1.68152	-2.63997	-1.00000
12.56637	12.56637	12.56637	-1.58911	-2.63778	-1.00000
12.56637	12.56637	12.56637	-1.49670	-2.63560	-1.00000
12.56637	12.56637	12.56637	-1.40429	-2.63342	-1.00000
12.56637	12.56637	12.56637	-1.31188	-2.63123	-1.00000
12.56637	12.56637	12.56637	-1.21947	-2.62905	-1.00000
12.56637	12.56637	12.56637	-1.12706	-2.62687	-1.00000
12.56637	12.56637	12.56637	-1.03464	-2.62468	-1.00000
12.56637	12.56637	12.56637	-0.94223	-2.62250	-1.00000
12.56637	12.56637	12.56637	-0.84982	-2.62031	-1.00000
12.56637	12.56637	12.56637	-0.75741	-2.61813	-1.00000
12.56637	12.56637	12.56637	-0.66500	-2.61595	-1.00000
12.56637	12.56637	12.56637	-0.57259	-2.61376	-1.00000
12.56637	12.56637	12.56637	-0.48018	-2.61158	-1.00000
12.56637	12.56637	12.56637	-0.38776	-2.60940	-1.00000
12.56637	12.56637	12.56637	-0.29535	-2.60721	-1.00000
12.56637	12.56637	12.56637	-0.20294	-2.60503	-1.00000
12.56637	12.56637	12.56637	-0.11053	-2.60284	-1.00000
12.56637	12.56637	12.56637	-0.01812	-2.60066	-1.00000
12.56637	12.56637	12.56637	0.07429	-2.59848	-1.00000
12.56637	12.56637	12.56637	0.16670	-2.59629	-1.00000
12.56637	12.56637	12.56637	0.25912	-2.59411	-1.00000
12.56637	12.56637	12.56637	0.35153	-2.59193	-1.00000
12.56637	12.56637	12.56637	0.44394	-2.58974	-1.00000
12.56637	12.56637	12.56637	0.53635	-2.58756	-1.00000
12.56637	12.56637	12.56637	0.62876	-2.58537	-1.00000
12.56637	12.56637	12.56637	0.72117	-2.58319	-1.00000
12.56637	12.56637	12.56637	0.81358	-2.58101	-1.00000
12.56637	12.56637	12.56637	0.90599	-2.57882	-1.00000
12.56637	12.56637	12.56637	0.99841	-2.57664	-1.00000
12.56637	12.56637	12.56637	1.09082	-2.57446	-1.00000
12.56637	12.56637	12.56637	1.18323	-2.57227	-1.00000
12.56637	12.56637	12.56637	1.27564	-2.57009	-1.00000
12.56637	12.56637	12.56637	1.36805	-2.56790	-1.00000
12.56637	12.56637	12.56637	1.46046	-2.56572	-1.00000
12.56637	12.56637	12.56637	1.55287	-2.56354	-1.00000
12.56637	12.56637	12.56637	1.64529	-2.56135	-1.00000
12.56637	12.56637	12.56637	1.73770	-2.55917	-1.00000
12.56637	12.56637	12.56637	1.83011	-2.55698	-1.00000
12.56637	12.56637	12.56637	1.92252	-2.55480	-1.00000
12.56637	12.56637	12.56637	2.01493	-2.55262	-1.00000
12.56637	12.56637	12.56637	2.10734	-2.55043	-1.00000
12.56637	12.56637	12.56637	2.19975	-2.54825	-1.00000
12.56637	12.56637	12.56637	2.29217	-2.54607	-1.00000
12.56637	12.56637	12.56637	2.38458	-2.54388	-1.00000
12.56637	12.56637	12.56637	2.47699	-2.54170	-1.00000
12.56637	12.56637	12.56637	2.56940	-2.53951	-1.00000
12.56637	12.56637	12.56637	2.66181	-2.53733	-1.00000
12.56637	12.56637	12.56637	2.75422	-2.53515	-1.00000
12.56637	12.56637	12.56637	2.84663	-2.53296	-1.00000
12.56637	12.56637	12.56637	2.93905	-2.53078	-1.00000
12.56637	12.56637	12.56637	3.03146	-2.52860	-1.00000
12.56637	12.56637	12.56637	3.12387	-2.52641	-1.00000
12.56637	12.56637	12.56637	3.21628	-2.52423	-1.00000
12.56637	12.56637	12.56637	3.30869	-2.52204	-1.00000
12.56637	12.56637	12.56637	3.40110	-2.51986	-1.00000
12.56637	12.56637	12.56637	3.49351	-2.51768	-1.00000
12.56637	12.56637	12.56637	3.58592	-2.51549	-1.00000
12.56637	12.56637	12.56637	3.67834	-2.51331	-1.00000
12.56637	12.56637	12.56637	3.77075	-2.51113	-1.00000
12.56637	12.56637	12.56637	3.86316	-2.50894	-1.00000
12.56637	12.56637	12.56637	3.95557	-2.50676	-1.00000
12.56637	12.56637	12.56637	4.04798	-2.50457	-1.00000
12.56637	12.56637	12.56637	4.14039	-2.50239	-1.00000
12.56637	12.56637	12.56637	4.23280	-2.50021	-1.00000
12.56637	12.56637	12.56637	4.32522	-2.49802	-1.00000
12.56637	12.56637	12.56637	4.41763	-2.49584	-1.00000
12.56637	12.56637	12.56637	4.51004	-2.49366	-1.00000
12.56637	12.56637	12.56637	4.60245	-2.49147	-1.00000
12.56637	12.56637	12.56637	4.69486	-2.48929	-1.00000
12.56637	12.56637	12.56637	4.78727	-2.48710	-1.00000
12.56637	12.56637	12.56637	4.87968	-2.48492	-1.00000
12.56637	12.56637	12.56637	4.97210	-2.48274	-1.00000
12.56637	12.56637	12.56637	5.06451	-2.48055	-1.00000
12.56637	12.56637	12.56637	5.15692	-2.47837	-1.00000
12.56637	12.56637	12.56637	5.24933	-2.47619	-1.00000
12.56637	12.56637	12.56637	5.34174	-2.47400	-1.00000
12.56637	12.56637	12.56637	5.43415	-2.47182	-1.00000
12.56637	12.56637	12.56637	5.52656	-2.46963	-1.00000
12.56637	12.56637	12.56637	5.61898	-2.46745	-1.00000
12.56637	12.56637	12.56637	5.71139	-2.46527	-1.00000
12.56637	12.56637	12.56637	5.80380	-2.46308	-1.00000
12.56637	12.56637	12.56637	5.89621	-2.46090	-1.00000
12.56637	12.56637	12.56637	5.98862	-2.45871	-1.00000
12.56637	12.56637	12.56637	6.08103	-2.45653	-1.00000
12.56637	12.56637	12.56637	6.17344	-2.45435	-1.00000
12.56637	12.56637	12.56637	6.26585	-2.45216	-1.00000
12.56637	12.56637	12.56637	6.35827	-2.44998	-1.00000
12.56637	12.56637	12.56637	6.45068	-2.44780	-1.00000
12.56637	12.56637	12.56637	6.54309	-2.44561	-1.00000
12.56637	12.56637	12.56637	6.63550	-2.44343	-1.00000
12.56637	12.56637	12.56637	6.72791	-2.44124	-1.00000
12.56637	12.56637	12.56637	6.82032	-2.43906	-1.00000
12.56637	12.56637	12.56637	6.91273	-2.43688	-1.00000
12.56637	12.56637	12.56637	7.00515	-2.43469	-1.00000
12.56637	12.56637	12.56637	7.09756	-2.43251	-1.00000
12.56637	12.56637	12.56637	7.18997	-2.43033	-1.00000
12.56637	12.56637	12.56637	7.28238	-2.42814	-1.00000
12.56637	12.56637	12.56637	7.37479	-2.42596	-1.00000
12.56637	12.56637	12.56637	7.46720	-2.42377	-1.00000
12.56637	12.56637	12.56637	7.55961	-2.42159	-1.00000
12.56637	12.56637	12.56637	7.65203	-2.41941	-1.00000
12.56637	12.56637	12.56637	7.74444	-2.41722	-1.00000
12.56637	12.56637	12.56637	7.83685	-2.41504	-1.00000
12.56637	12.56637	12.56637	7.92926	-2.41286	-1.00000
12.56637	12.56637	12.56637	8.02167	-2.41067	-1.00000
12.56637	12.56637	12.56637	8.11408	-2.40849	-1.00000
12.56637	12.56637	12.56637	8.20649	-2.40630	-1.00000
12.56637	12.56637	12.56637	8.29891	-2.40412	-1.00000
12.56637	12.56637	12.56637	8.39132	-2.40194	-1.00000
12.56637	12.56637	12.56637	8.48373	-2.39975	-1.00000
12.56637	12.56637	12.56637	8.57614	-2.39757	-1.00000
12.56637	12.56637	12.56637	8.66855	-2.39539	-1.00000
12.56637	12.56637	12.56637	8.76096	-2.39320	-1.00000
12.56637	12.56637	12.56637	8.85337	-2.39102	-1.00000
12.56637	12.56637	12.56637	8.94578	-2.38883	-1.00000
12.56637	12.56637	12.56637	9.03820	-2.38665	-1.00000
12.56637	12.56637	12.56637	9.13061	-2.38447	-1.00000
12.56637	12.56637	12.56637	9.22302	-2.38228	-1.00000
12.56637	12.56637	12.56637	9.31543	-2.38010	-1.00000
12.56637	12.56637	12.56637	9.40784	-2.37792	-1.00000
12.56637	12.56637	12.56637	9.50025	-2.37573	-1.00000
12.56637	12.56637	12.56637	9.59266	-2.37355	-1.00000
12.56637	12.56637	12.56637	9.68508	-2.37136	-1.00000
12.56637	12.56637	12.56637	9.77749	-2.36918	-1.00000
12.56637	12.56637	12.56637	9.86990	-2.36700	-1.00000
12.56637	12.56637	12.56637	9.96231	-2.36481	-1.00000
12.56637	12.56637	12.56637	10.05472	-2.36263	-1.00000
12.56637	12.56637	12.56637	10.14713	-2.36044	-1.00000
12.56637	12.56637	12.56637	10.23954	-2.35826	-1.00000
12.56637	12.56637	12.56637	10.33196	-2.35608	-1.00000
12.56637	12.56637	12.56637	10.42437	-2.35389	-1.00000
12.56637	12.56637	12.56637	10.51678	-2.35171	-1.00000
12.56637	12.56637	12.56637	10.60919	-2.34953	-1.00000
12.56637	12.56637	12.56637	10.70160	-2.34734	-1.00000
12.56637	12.56637	12.56637	10.79401	-2.34516	-1.00000
12.56637	12.56637	12.56637	10.88642	-2.34297	-1.00000
12.56637	12.56637	12.56637	10.97884	-2.34079	-1.00000
12.56637	12.56637	12.56637	11.07125	-2.33861	-1.00000
12.56637	12.56637	12.56637	11.16366	-2.33642	-1.00000
12.56637	12.56637	12.56637	11.25607	-2.33424	-1.00000
12.56637	12.56637	12.56637	11.34848	-2.33206	-1.00000
12.56637	12.56637	12.56637	11.44089	-2.32987	-1.00000
12.56637	12.56637	12.56637	11.53330	-2.32769	-1.00000
12.56637	12.56637	12.56637	11.62571	-2.32550	-1.00000
12.56637	12.56637	12.56637	11.71813	-2.32332	-1.00000
12.56637	12.56637	12.56637	11.81054	-2.32114	-1.00000
12.56637	12.56637	12.56637	11.90295	-2.31895	-1.00000
12.56637	12.56637	12.56637	11.99536	-2.31677	-1.00000
12.56637	12.56637	12.56637	12.08777	-2.31459	-1.00000
12.56637	12.56637	12.56637	12.18018	-2.31240	-1.00000
12.56637	12.56637	12.56637	12.27259	-2.31022	-1.00000
12.56637	12.56637	12.56637	12.36501	-2.30803	-1.00000
12.56637	12.56637	12.56637	12.45742	-2.30585	-1.00000
12.56637	12.56637	12.56637	12.54983	-2.30367	-1.00000
12.56637	12.56637	12.56637	12.64224	-2.30148	-1.00000
12.56637	12.56637	12.56637	12.73465	-2.29930	-1.00000
12.56637	12.56637	12.56637	12.82706	-2.29712	-1.00000
12.56637	12.56637	12.56637	12.91947	-2.29493	-1.00000
12.56637	12.56637	12.56637	13.01189	-2.29275	-1.00000
12.56637	12.56637	12.56637	13.10430	-2.29056	-1.00000
12.56637	12.56637	12.56637	13.19671	-2.28838	-1.00000
12.56637	12.56637	12.56637	13.28912	-2.28620	-1.00000
12.56637	12.56637	12.56637	13.38153	-2.28401	-1.00000
12.56637	12.56637	12.56637	13.47394	-2.28183	-1.00000
12.56637	12.56637	12.56637	13.56635	-2.27965	-1.00000
12.56637	12.56637	12.56637	13.65877	-2.27746	-1.00000
12.56637	12.56637	12.56637	13.75118	-2.27528	-1.00000
12.56637	12.56637	12.56637	13.84359	-2.27309	-1.00000
12.56637	12.56637	12.56637	13.93600	-2.27091	-1.00000
12.56637	12.56637	12.56637	14.02841	-2.26873	-1.00000
12.56637	12.56637	12.56637	14.12082	-2.26654	-1.00000
12.56637	12.56637	12.56637	14.21323	-2.26436	-1.00000
12.56637	12.56637	12.56637	14.30564	-2.26217	-1.00000
12.56637	12.56637	12.56637	14.39806	-2.25999	-1.00000
12.56637	12.56637	12.56637	14.49047	-2.25781	-1.00000
12.56637	12.56637	12.56637	14.58288	-2.25562	-1.00000
12.56637	12.56637	12.56637	14.67529	-2.25344	-1.00000
12.56637	12.56637	12.56637	14.76770	-2.25126	-1.00000
12.56637	12.56637	12.56637	14.86011	-2.24907	-1.00000
12.56637	12.56637	12.56637	14.95252	-2.24689	-1.00000
12.56637	12.56637	12.56637	15.04494	-2.24470	-1.00000
12.56637	12.56637	12.56637	15.13735	-2.24252	-1.00000
12.56637	12.56637	12.56637	15.22976	-2.24034	-1.00000
12.56637	12.56637	12.56637	15.32217	-2.23815	-1.00000
12.56637	12.56637	12.56637	15.41458	-2.23597	-1.00000
12.56637	12.56637	12.56637	15.50699	-2.23379	-1.00000
12.56637	12.56637	12.56637	15.59940	-2.23160	-1.00000
12.56637	12.56637	12.56637	15.69182	-2.22942	-1.00000
12.56637	12.56637	12.56637	15.78423	-2.22723	-1.00000
12.56637	12.56637	12.56637	15.87664	-2.22505	-1.00000
12.56637	12.56637	12.56637	15.96905	-2.22287	-1.00000
12.56637	12.56637	12.56637	16.06146	-2.22068	-1.00000
12.56637	12.56637	12.56637	16.15387	-2.21850	-1.00000
12.56637	12.56637	12.56637	16.24628	-2.21632	-1.00000
12.56637	12.56637	12.56637	16.33870	-2.21413	-1.00000
12.56637	12.56637	12.56637	16.43111	-2.21195	-1.00000
12.56637	12.56637	12.56637	16.52352	-2.20976	-1.00000
12.56637	12.56637	12.56637	16.61593	-2.20758	-1.00000
12.56637	12.56637	12.56637	16.70834	-2.20540	-1.00000
12.56637	12.56637	12.56637	16.80075	-2.20321	-1.00000
12.56637	12.56637	12.56637	16.89316	-2.20103	-1.00000
12.56637	12.56637	12.56637	16.98557	-2.19885	-1.00000
12.56637	12.56637	12.56637	17.07799	-2.19666	-1.00000
12.56637	12.56637	12.56637	17.17040	-2.19448	-1.00000
12.56637	12.56637	12.56637	17.26281	-2.19229	-1.00000
12.56637	12.56637	12.56637	17.35522	-2.19011	-1.00000
12.56637	12.56637	12.56637	17.44763	-2.18793	-1.00000
12.56637	12.56637	12.56637	17.54004	-2.18574	-1.00000
12.56637	12.56637	12.56637	17.63245	-2.18356	-1.00000
12.56637	12.56637	12.56637	17.72487	-2.18138	-1.00000
12.56637	12.56637	12.56637	17.81728	-2.17919	-1.00000
12.56637	12.56637	12.56637	17.90969	-2.17701	-1.00000
12.56637	12.56637	12.56637	18.00210	-2.17482	-1.00000
12.56637	12.56637	12.56637	18.09451	-2.17264	-1.00000
12.56637	12.56637	12.56637	18.18692	-2.17046	-1.00000
12.56637	12.56637	12.56637	18.27933	-2.16827	-1.00000
12.56637	12.56637	12.56637	18.37175	-2.16609	-1.00000
12.56637	12.56637	12.56637	18.46416	-2.16391	-1.00000
12.56637	12.56637	12.56637	18.55657	-2.16172	-1.00000
12.56637	12.56637	12.56637	18.64898	-2.15954	-1.00000
12.56637	12.56637	12.56637	18.74139	-2.15735	-1.00000
12.56637	12.56637	12.56637	18.83380	-2.15517	-1.00000
12.56637	12.56637	12.56637	18.92621	-2.15299	-1.00000
12.56637	12.56637	12.56637	19.01863	-2.15080	-1.00000
12.56637	12.56637	12.56637	19.11104	-2.14862	-1.00000
12.56637	12.56637	12.56637	19.20345	-2.14643	-1.00000
12.56637	12.56637	12.56637	19.29586	-2.14425	-1.00000
12.56637	12.56637	12.56637	19.38827	-2.14207	-1.00000
12.56637	12.56637	12.56637	19.48068	-2.13988	-1.00000
12.56637	12.56637	12.56637	19.57309	-2.13770	-1.00000
12.56637	12.56637	12.56637	19.66550	-2.13552	-1.00000
12.56637	12.56637	12.56637	19.75792	-2.13333	-1.00000
12.56637	12.56637	12.56637	19.85033	-2.13115	-1.00000
12.56637	12.56637	12.56637	19.94274	-2.12896	-1.00000
12.56637	12.56637	12.56637	20.03515	-2.12678	-1.00000
12.56637	12.56637	12.56637	20.12756	-2.12460	-1.00000
12.56637	12.56637	12.56637	20.21997	-2.12241	-1.00000
